composer,title,labels
clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in A Major, Op. 1a No. 4- I. Larghetto",['sonata']
clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, WoO 14- I. Allegro",['sonata']
clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in G Major, WoO 14- II. Allegro assai",['rondo']
clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, WoO 3- I. Vivace",['sonata']
clementi,"Muzio Clementi, Costantino Mastroprimiano - Sonata in F Major, WoO 3- II. Rondeau. Spiritoso",['rondo']
mozart,"Mozart- Piano Sonata in C major, K. 279- 1st mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in C major, K. 279- 2nd mov. Andante",['sonata']
mozart,"Mozart- Piano Sonata in C major, K. 279- 3rd mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in F major, K. 280- 1st mov. Allegro assai",['sonata']
mozart,"Mozart- Piano Sonata in F major, K. 280- 2nd mov. Adagio",['sonata']
mozart,"Mozart- Piano Sonata in F major, K. 280- 3rd mov. Presto",['sonata']
mozart,"Mozart- Piano Sonata in B flat major, K. 281- 1st mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in B flat major, K. 281- 2nd mov. Andante amoroso",['sonata']
mozart,"Mozart- Piano Sonata in B flat major, K. 281- 3rd mov. Rondeau (Allegro)","['rondo', 'rondo_sonata']"
mozart,"Mozart- Piano Sonata in E flat major, K. 282- 1st mov. Adagio","['binary', 'hybrid']"
mozart,"Mozart- Piano Sonata in E flat major, K. 282- 2nd mov. Menuetto I - II",['minuet_and_trio']
mozart,"Mozart- Piano Sonata in E flat major, K. 282- 3rd mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in G major, K. 283- 1st mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in G major, K. 283- 2nd mov. Andante",['sonata']
mozart,"Mozart- Piano Sonata in G major, K. 283- 3rd mov. Presto",['sonata']
mozart,"Mozart- Piano Sonata in D major, K. 284 'Dürnitz'- 1st mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in D major, K. 284 'Dürnitz'- 2nd mov. Rondeau en Polonaise (Andante)",['rondo_sonata']
mozart,"Mozart- Piano Sonata in D major, K. 284 'Dürnitz'- 3rd mov. Andante",['theme_and_variations']
mozart,"Mozart- Piano Sonata in C major, K. 309- 1st mov. Allegro con spirito",['sonata']
mozart,"Mozart- Piano Sonata in C major, K. 309- 2nd mov. Andante un poco Adagio","['ternary', 'episodical']"
mozart,"Mozart- Piano Sonata in C major, K. 309- 3rd mov. Rondeau (Allegretto grazioso)",['rondo_sonata']
mozart,"Mozart- Piano Sonata in A minor, K. 310- 1st mov. Allegro maestoso",['sonata']
mozart,"Mozart- Piano Sonata in A minor, K. 310- 2nd mov. Andante cantabile con espressione",['sonata']
mozart,"Mozart- Piano Sonata in A minor, K. 310- 3rd mov. Presto",['rondo_sonata']
mozart,"Mozart- Piano Sonata in D major, K. 311- 1st mov. Allegro con spirito",['sonata']
mozart,"Mozart- Piano Sonata in D major, K. 311- 2nd mov. Andante con espressione",['rondo_sonata']
mozart,"Mozart- Piano Sonata in D major, K. 311- 3rd mov. Rondeau, Allegro","['rondo', 'rondo_sonata']"
mozart,"Mozart- Piano Sonata in C major, K. 330- 1st mov. Allegro moderato",['sonata']
mozart,"Mozart- Piano Sonata in C major, K. 330- 2nd mov. Andante cantabile","['ternary', 'episodical']"
mozart,"Mozart- Piano Sonata in C major, K. 330- 3rd mov. Allegretto",['sonata']
mozart,Mozart- Piano Sonata in A major ('Alla Turca') K. 331- 1st mov. Andante grazioso,['theme_and_variations']
mozart,Mozart- Piano Sonata in A major ('Alla Turca') K. 331- 2nd mov. Menuetto,['minuet_and_trio']
mozart,"Mozart- Piano Sonata in A major ('Alla Turca') K. 331- 3rd mov. Alla Turca, Allegretto","['ternary', 'episodical']"
mozart,"Mozart- Piano Sonata in F major, K. 332- 1st mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in F major, K. 332- 2nd mov. Adagio",['sonata']
mozart,"Mozart- Piano Sonata in F major, K. 332- 3rd mov. Allegro assai",['sonata']
mozart,"Mozart- Piano Sonata in B flat major, K. 333- 1st mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in B flat major, K. 333- 2nd mov. Andante cantabile",['sonata']
mozart,"Mozart- Piano Sonata in B flat major, K. 333- 3rd mov. Allegretto grazioso",['rondo_sonata']
mozart,"Mozart- Piano Sonata in C minor, K. 457- 1st mov. Molto allegro",['sonata']
mozart,"Mozart- Piano Sonata in C minor, K. 457- 2nd mov. Adagio",['rondo']
mozart,"Mozart- Piano Sonata in C minor, K. 457- 3rd mov. Allegro assai",['rondo_sonata']
mozart,"Mozart- Piano Sonata in F major, K. 533 & 494- 1st mov. Allegro [K. 533]",['sonata']
mozart,"Mozart- Piano Sonata in F major, K. 533 & 494- 2nd mov. Andante [K. 533]",['sonata']
mozart,"Mozart- Piano Sonata in F major, K. 533 & 494- 3rd mov. Rondo - Allegretto [K. 494]",['rondo_sonata']
mozart,Mozart- Piano Sonata in C major ('Sonata semplice') K. 545- 1st mov. Allegro,['sonata']
mozart,Mozart- Piano Sonata in C major ('Sonata semplice') K. 545- 2nd mov. Andante,['rondo']
mozart,Mozart- Piano Sonata in C major ('Sonata semplice') K. 545- 3rd mov. Rondo (Allegretto),['rondo']
mozart,"Mozart- Piano Sonata in B flat major, K. 570- 1st mov. Allegro",['sonata']
mozart,"Mozart- Piano Sonata in B flat major, K. 570- 2nd mov. Adagio",['rondo']
mozart,"Mozart- Piano Sonata in B flat major, K. 570- 3rd mov. Allegretto","['episodical', 'ternary']"
mozart,Mozart- Piano Sonata in D major K. 576- 1st mov. Allegro,['sonata']
mozart,Mozart- Piano Sonata in D major K. 576- 2nd mov. Adagio,"['rondo', 'ternary', 'episodical']"
mozart,Mozart- Piano Sonata in D major K. 576- 3rd mov. Allegretto,"['ternary', 'rondo_sonata']"
mozart,Mozart- Piano Sonata in B flat major K. 498a- 1st mov. Allegro,['sonata']
mozart,Mozart- Piano Sonata in B flat major K. 498a- 2nd mov. Andante,['theme_and_variations']
mozart,Mozart- Piano Sonata in B flat major K. 498a- 3rd mov. Allegro,['minuet_and_trio']
mozart,Mozart- Piano Sonata in B flat major K. 498a- 4th mov. Allegro,['rondo']
beethoven,"Beethoven - Piano Sonata No. 1 in F Minor, Op. 2 No. 1 - I. Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 1 in F Minor, Op. 2 No. 1 - II. Adagio","['rondo', 'sonata']"
beethoven,"Beethoven - Piano Sonata No. 1 in F Minor, Op. 2 No. 1 - III. Menuetto. Allegretto","['ternary', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 1 in F Minor, Op. 2 No. 1 - IV. Prestissimo",['sonata']
beethoven,"Beethoven - Piano Sonata No. 2 in A Major, Op. 2 No. 2 - I. Allegro vivace",['sonata']
beethoven,"Beethoven - Piano Sonata No. 2 in A Major, Op. 2 No. 2 - II. Largo appassionato","['ternary', 'rondo']"
beethoven,"Beethoven - Piano Sonata No. 2 in A Major, Op. 2 No. 2 - III. Scherzo. Allegretto",['scherzo_and_trio']
beethoven,"Beethoven - Piano Sonata No. 2 in A Major, Op. 2 No. 2 - IV. Rondo. Grazioso","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 3 in C Major, Op. 2 No. 3 - I. Allegro con brio",['sonata']
beethoven,"Beethoven - Piano Sonata No. 3 in C Major, Op. 2 No. 3 - II. Adagio",['rondo']
beethoven,"Beethoven - Piano Sonata No. 3 in C Major, Op. 2 No. 3 - III. Scherzo. Allegro",['scherzo_and_trio']
beethoven,"Beethoven - Piano Sonata No. 3 in C Major, Op. 2 No. 3 - IV. Allegro assai","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 4 in E-Flat Major, Op. 7 'Grand Sonata' - I. Allegro molto e con brio",['sonata']
beethoven,"Beethoven - Piano Sonata No. 4 in E-Flat Major, Op. 7 'Grand Sonata' - II. Largo, con gran...",['ternary']
beethoven,"Beethoven - Piano Sonata No. 4 in E-Flat Major, Op. 7 'Grand Sonata' - III. Allegro - Trio","['scherzo_and_trio', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 4 in E-Flat Major, Op. 7 'Grand Sonata' - IV. Rondo. Poco...","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 5 in C Minor, Op. 10 No. 1 - I. Allegro molto e con brio",['sonata']
beethoven,"Beethoven - Piano Sonata No. 5 in C Minor, Op. 10 No. 1 - II. Adagio molto",['sonata']
beethoven,"Beethoven - Piano Sonata No. 5 in C Minor, Op. 10 No. 1 - III. Finale. Prestissimo",['sonata']
beethoven,"Beethoven - Piano Sonata No. 6 in F Major, Op. 10 No. 2 - I. Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 6 in F Major, Op. 10 No. 2 - II. Allegretto","['ternary', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 6 in F Major, Op. 10 No. 2 - III. Presto",['sonata']
beethoven,"Beethoven - Piano Sonata No. 7 in D Major, Op. 10 No. 3 - I. Presto",['sonata']
beethoven,"Beethoven - Piano Sonata No. 7 in D Major, Op. 10 No. 3 - II. Largo e mesto","['ternary', 'sonata']"
beethoven,"Beethoven - Piano Sonata No. 7 in D Major, Op. 10 No. 3 - III. Menuetto. Allegro","['ternary', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 7 in D Major, Op. 10 No. 3 - IV. Rondo. Allegro",['rondo']
beethoven,"Beethoven - Piano Sonata No. 8 in C Minor, Op. 13 'Pathétique' - I. Grave - Allegro di molto e...",['sonata']
beethoven,"Beethoven - Piano Sonata No. 8 in C Minor, Op. 13 'Pathétique' - II. Adagio cantabile",['rondo']
beethoven,"Beethoven - Piano Sonata No. 8 in C Minor, Op. 13 'Pathétique' - III. Rondo. Allegro","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 9 in E Major, Op. 14 No. 1 - I. Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 9 in E Major, Op. 14 No. 1 - II. Allegretto",['ternary']
beethoven,"Beethoven - Piano Sonata No. 9 in E Major, Op. 14 No. 1 - III. Rondo. Allegro comodo","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 10 in G Major, Op. 14 No. 2 - I. Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 10 in G Major, Op. 14 No. 2 - II. Andante",['theme_and_variations']
beethoven,"Beethoven - Piano Sonata No. 10 in G Major, Op. 14 No. 2 - III. Scherzo. Allegro assai",['rondo']
beethoven,"Beethoven - Piano Sonata No. 11 in B-Flat Major, Op. 22 - I. Allegro con brio",['sonata']
beethoven,"Beethoven - Piano Sonata No. 11 in B-Flat Major, Op. 22 - II. Adagio con molto espressione",['sonata']
beethoven,"Beethoven - Piano Sonata No. 11 in B-Flat Major, Op. 22 - III. Menuetto","['ternary', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 11 in B-Flat Major, Op. 22 - IV. Rondo. Allegretto","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 12 in A-Flat Major, Op. 26 'Funeral March' - I. Andante con variazioni",['theme_and_variations']
beethoven,"Beethoven - Piano Sonata No. 12 in A-Flat Major, Op. 26 'Funeral March' - II. Scherzo. Allegro molto","['ternary', 'scherzo_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 12 in A-Flat Major, Op. 26 'Funeral March' - III. Marcia funebre...","['ternary', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 12 in A-Flat Major, Op. 26 'Funeral March' - IV. Allegro","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 13 in E-Flat Major, Op. 27 No. 1 'Quasi una fantasia' - I. Andante...",['ternary']
beethoven,"Beethoven - Piano Sonata No. 13 in E-Flat Major, Op. 27 No. 1 'Quasi una fantasia' - II. Allegro...","['ternary', 'scherzo_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 13 in E-Flat Major, Op. 27 No. 1 'Quasi una fantasia' - III. Adagio...",['ternary']
beethoven,"Beethoven - Piano Sonata No. 13 in E-Flat Major, Op. 27 No. 1 'Quasi una fantasia' - IV. Allegro...","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 'Moonlight' - I. Adagio sostenuto",['sonata']
beethoven,"Beethoven - Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 'Moonlight' - II. Allegretto","['ternary', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 'Moonlight' - III. Presto agitato",['sonata']
beethoven,"Beethoven - Piano Sonata No. 15 in D Major, Op. 28 'Pastorale' - I. Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 15 in D Major, Op. 28 'Pastorale' - II. Andante",['ternary']
beethoven,"Beethoven - Piano Sonata No. 15 in D Major, Op. 28 'Pastorale' - III. Scherzo. Allegro vivace","['ternary', 'scherzo_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 15 in D Major, Op. 28 'Pastorale' - IV. Rondo. Allegro ma non troppo","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 16 in G Major, Op. 31 No. 1 - I. Allegro vivace",['sonata']
beethoven,"Beethoven - Piano Sonata No. 16 in G Major, Op. 31 No. 1 - II. Adagio grazioso","['rondo', 'ternary']"
beethoven,"Beethoven - Piano Sonata No. 16 in G Major, Op. 31 No. 1 - III. Rondo. Allegretto","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 17 in D Minor, Op. 31 No. 2 'The Tempest' - I. Largo - Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 17 in D Minor, Op. 31 No. 2 'The Tempest' - II. Adagio",['sonata']
beethoven,"Beethoven - Piano Sonata No. 17 in D Minor, Op. 31 No. 2 'The Tempest' - III. Allegretto",['sonata']
beethoven,"Beethoven - Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 'The Hunt' - I. Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 'The Hunt' - II. Scherzo....",['sonata']
beethoven,"Beethoven - Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 'The Hunt' - III. Menuetto....","['ternary', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 'The Hunt' - IV. Presto con fuoco",['sonata']
beethoven,"Beethoven - Piano Sonata No. 19 in G Minor, Op. 49 No. 1 - I. Andante",['sonata']
beethoven,"Beethoven - Piano Sonata No. 19 in G Minor, Op. 49 No. 1 - II. Rondo. Allegro","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 20 in G Major, Op. 49 No. 2 - I. Allegro ma non troppo",['sonata']
beethoven,"Beethoven - Piano Sonata No. 20 in G Major, Op. 49 No. 2 - II. Tempo di Menuetto",['rondo']
beethoven,"Beethoven - Piano Sonata No. 21 in C Major, Op. 53 'Waldstein' - I. Allegro con brio",['sonata']
beethoven,"Beethoven - Piano Sonata No. 21 in C Major, Op. 53 'Waldstein' - II. Introduzione. Adagio molto",['rondo']
beethoven,"Beethoven - Piano Sonata No. 21 in C Major, Op. 53 'Waldstein' - III. Rondo. Allegretto moderato...",['rondo']
beethoven,"Beethoven - Piano Sonata No. 22 in F Major, Op. 54 - I. In Tempo d'un Menuetto","['rondo', 'minuet_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 22 in F Major, Op. 54 - II. Allegretto - Più Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 23 in F Minor, Op. 57 'Appassionata' - I. Allegro assai",['sonata']
beethoven,"Beethoven - Piano Sonata No. 23 in F Minor, Op. 57 'Appassionata' - II. Andante con moto",['theme_and_variations']
beethoven,"Beethoven - Piano Sonata No. 23 in F Minor, Op. 57 'Appassionata' - III. Allegro ma non troppo",['sonata']
beethoven,"Beethoven - Piano Sonata No. 24 in F-Sharp Major, Op. 78 'À Thérèse' - I. Adagio cantabile -...",['sonata']
beethoven,"Beethoven - Piano Sonata No. 24 in F-Sharp Major, Op. 78 'À Thérèse' - II. Allegro vivace","['rondo', 'sonata']"
beethoven,"Beethoven - Piano Sonata No. 25 in G Major, Op. 79 'Sonatina' - I. Presto alla tedesca",['sonata']
beethoven,"Beethoven - Piano Sonata No. 25 in G Major, Op. 79 'Sonatina' - II. Andante",['ternary']
beethoven,"Beethoven - Piano Sonata No. 25 in G Major, Op. 79 'Sonatina' - III. Vivace",['rondo']
beethoven,"Beethoven - Piano Sonata No. 26 in E-Flat Major, Op. 81a 'Les Adieux' - I. Das Lebewohl. Adagio...",['sonata']
beethoven,"Beethoven - Piano Sonata No. 26 in E-Flat Major, Op. 81a 'Les Adieux' - II. Abwesenheit. Andante...",['sonata']
beethoven,"Beethoven - Piano Sonata No. 26 in E-Flat Major, Op. 81a 'Les Adieux' - III. Das Wiedersehen....",['sonata']
beethoven,"Beethoven - Piano Sonata No. 27 in E Minor, Op. 90 - I. Mit Lebhaftigkeit und durchaus mit...",['sonata']
beethoven,"Beethoven - Piano Sonata No. 27 in E Minor, Op. 90 - II. Nicht zu geschwind und sehr singbar...","['rondo', 'rondo_sonata']"
beethoven,"Beethoven - Piano Sonata No. 28 in A Major, Op. 101 - I. Etwas lebhaft und mit der innigsten...",['sonata']
beethoven,"Beethoven - Piano Sonata No. 28 in A Major, Op. 101 - II. Lebhaft, marschmäßig. Vivace alla marcia",['ternary']
beethoven,"Beethoven - Piano Sonata No. 28 in A Major, Op. 101 - III. Langsam und sehnsuchtsvoll. Adagio ma...",['introduction']
beethoven,"Beethoven - Piano Sonata No. 28 in A Major, Op. 101 - IV. Geschwind, doch nicht zu sehr und mit...",['sonata']
beethoven,"Beethoven - Piano Sonata No. 29 in B-Flat Major, Op. 106 'Hammerklavier' - I. Allegro",['sonata']
beethoven,"Beethoven - Piano Sonata No. 29 in B-Flat Major, Op. 106 'Hammerklavier' - II. Scherzo. Assai vivace","['ternary', 'scherzo_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 29 in B-Flat Major, Op. 106 'Hammerklavier' - III. Adagio sostenuto",['sonata']
beethoven,"Beethoven - Piano Sonata No. 29 in B-Flat Major, Op. 106 'Hammerklavier' - IV. Introduzione",['rondo_and_fugue']
beethoven,"Beethoven - Piano Sonata No. 30 in E Major, Op. 109 - I. Vivace, ma non troppo - Adagio...","['rondo', 'sonata']"
beethoven,"Beethoven - Piano Sonata No. 30 in E Major, Op. 109 - II. Prestissimo",['sonata']
beethoven,"Beethoven - Piano Sonata No. 30 in E Major, Op. 109 - III. Gesangvoll, mit innigster Empfindung. Andante molto cantabile ed espressivo",['theme_and_variations']
beethoven,"Beethoven - Piano Sonata No. 31 in A-Flat Major, Op. 110 - I. Moderato cantabile molto espressivo",['sonata']
beethoven,"Beethoven - Piano Sonata No. 31 in A-Flat Major, Op. 110 - II. Allegro molto","['ternary', 'scherzo_and_trio']"
beethoven,"Beethoven - Piano Sonata No. 31 in A-Flat Major, Op. 110 - III. Adagio ma non troppo",['binary']
beethoven,"Beethoven - Piano Sonata No. 31 in A-Flat Major, Op. 110 - IV. Allegro molto",['fugue']
beethoven,"Beethoven - Piano Sonata No. 32 in C Minor, Op. 111 - I. Maestoso - Allegro con brio ed appassionato",['sonata']
beethoven,"Beethoven - Piano Sonata No. 32 in C Minor, Op. 111 - II. Arietta: Adagio molto semplice e cantabile",['theme_and_variations']
haydn,"Keyboard Sonata No. 10 in C Major, Hob. XVI, 1 - I. Allegro",['sonata']
haydn,"Keyboard Sonata No. 10 in C Major, Hob. XVI, 1 - II. Adagio",['minuet_and_trio']
haydn,"Keyboard Sonata No. 10 in C Major, Hob. XVI, 1 - III. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 11 in B-Flat Major, Hob. XVI, 2 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 11 in B-Flat Major, Hob. XVI, 2 - II. Largo",['binary']
haydn,"Keyboard Sonata No. 11 in B-Flat Major, Hob. XVI, 2 - III. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 14 in C Major, Hob. XVI, 3 - I. Allegretto",['sonata']
haydn,"Keyboard Sonata No. 14 in C Major, Hob. XVI, 3 - II. Andante",['sonata']
haydn,"Keyboard Sonata No. 9 in D Major, Hob. XVI, 4 - II. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 8 in A Major, Hob. XVI, 5 - II. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 13 in G Major, Hob. XVI, 6 - I. Allegro",['binary']
haydn,"Keyboard Sonata No. 13 in G Major, Hob. XVI -6 - III. Adagio","['binary', 'minuet_and_trio']"
haydn,"Keyboard Sonata No. 3 in F Major, Hob. XVI, 9 - II. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 6 in C Major, Hob. XVI, 10 - II. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 5 in G Major, Hob. XVI, 11 - III. Menuet",['binary']
haydn,"Keyboard Sonata No. 12 in A Major, Hob. XVI, 12 - II. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 15 in E Major, Hob. XVI, 13 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 15 in E Major, Hob. XVI, 13 - II. Menuet","['minuet_and_trio', 'ternary']"
haydn,"Keyboard Sonata No. 15 in E Major, Hob. XVI, 13 - III. Finale - Presto",['sonata']
haydn,"Keyboard Sonata No. 16 in D Major, Hob. XVI, 14 - I. Allegretto moderato",['sonata']
haydn,"Keyboard Sonata No. 16 in D Major, Hob. XVI, 14 - II. Menuet","['minuet_and_trio', 'ternary']"
haydn,"Keyboard Sonata No. 16 in D Major, Hob. XVI, 14 - III. Finale - Allegro",['binary']
haydn,"Keyboard Sonata in E-Flat Major, Hob. XVI, 16 - I. Andante",['binary']
haydn,"Keyboard Sonata in E-Flat Major, Hob. XVI, 16 - II. Menuetto",['minuet_and_trio']
haydn,"Keyboard Sonata in E-Flat Major, Hob. XVI, 16 - III. Presto",['minuet_and_trio']
haydn,"Keyboard Sonata No. 20 in B-Flat Major, Hob. XVI, 18 - I. Allegro moderato",['sonata']
haydn,"Keyboard Sonata No. 20 in B-Flat Major, Hob. XVI, 18 - II. Moderato",['sonata']
haydn,"Keyboard Sonata No. 20 in B-Flat Major, Hob. XVI, 18 - III. Allegro",['sonata']
haydn,"Keyboard Sonata No. 30 in D Major, Hob. XVI, 19 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 30 in D Major, Hob. XVI, 19 - II. Andante",['binary']
haydn,"Keyboard Sonata No. 30 in D Major, Hob. XVI, 19 - III. Finale - Allegro assai",['rondo']
haydn,"Keyboard Sonata No. 33 in C Minor, Hob. XVI, 20 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 33 in C Minor, Hob. XVI, 20 - III. Finale - Allegro",['sonata']
haydn,"Keyboard Sonata No. 36 in C Major, Hob. XVI, 21 - I. Allegro",['sonata']
haydn,"Keyboard Sonata No. 36 in C Major, Hob. XVI, 21 - II. Adagio","['minuet_and_trio', 'ternary']"
haydn,"Keyboard Sonata No. 36 in C Major, Hob. XVI, 21 - III. Finale - Presto",['sonata']
haydn,"Keyboard Sonata No. 37 in E Major, Hob. XVI, 22 - I. Allegro moderato",['sonata']
haydn,"Keyboard Sonata No. 37 in E Major, Hob. XVI, 22 - II. Andante","['sonata', 'ternary']"
haydn,"Keyboard Sonata No. 37 in E Major, Hob. XVI, 22 - III. Finale - Tempo di menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 38 in F Major, Hob. XVI, 23 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 38 in F Major, Hob. XVI, 23 - II. Adagio",['binary']
haydn,"Keyboard Sonata No. 38 in F Major, Hob. XVI, 23 - III. Finale - Presto","['sonata', 'rondo']"
haydn,"Keyboard Sonata No. 39 in D Major, Hob. XVI, 24 - I. Allegro",['sonata']
haydn,"Keyboard Sonata No. 39 in D Major, Hob. XVI, 24 - II. Adagio","['sonata', 'scherzo_and_trio']"
haydn,"Keyboard Sonata No. 39 in D Major, Hob. XVI, 24 - III. Finale - Presto","['theme_and_variation', 'scherzo_and_trio']"
haydn,"Keyboard Sonata No. 40 in E-Flat Major, Hob. XVI, 25 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 40 in E-Flat Major, Hob. XVI, 25 - II. Tempo di menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 41 in A Major, Hob. XVI, 26 - I. Allegro moderato",['sonata']
haydn,"Keyboard Sonata No. 41 in A Major, Hob. XVI, 26 - II. Menuet al rovescio",['minuet_and_trio']
haydn,"Keyboard Sonata No. 41 in A Major, Hob. XVI, 26 - III. Finale - Presto",['binary']
haydn,"Keyboard Sonata No. 42 in G Major, Hob. XVI, 27 - I. Allegro con brio",['sonata']
haydn,"Keyboard Sonata No. 42 in G Major, Hob. XVI, 27 - II. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 42 in G Major, Hob. XVI, 27 - III. Finale - Presto",['theme_and_variation']
haydn,"Keyboard Sonata No. 43 in E-Flat Major, Hob. XVI, 28 - I. Allegro moderato",['sonata']
haydn,"Keyboard Sonata No. 43 in E-Flat Major, Hob. XVI, 28 - II. Menuet","['minuet_and_trio', 'sonata', 'binary']"
haydn,"Keyboard Sonata No. 43 in E-Flat Major, Hob. XVI, 28 - III. Finale - Presto","['theme_and_variation', 'sonata']"
haydn,"Keyboard Sonata No. 44 in F Major, Hob. XVI, 29 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 44 in F Major, Hob. XVI, 29 - II. Adagio",['sonata']
haydn,"Keyboard Sonata No. 44 in F Major, Hob. XVI, 29 - III. Tempo di menuet",['ternary']
haydn,"Keyboard Sonata No. 45 in A Major, Hob. XVI, 30 - I. Allegro - Adagio",['sonata']
haydn,"Keyboard Sonata No. 46 in E Major, Hob. XVI, 31 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 46 in E Major, Hob. XVI, 31 - III. Finale - Presto",['theme_and_variation']
haydn,"Keyboard Sonata No. 47 in B Minor, Hob. XVI, 32 - I. Allegro moderato",['sonata']
haydn,"Keyboard Sonata No. 47 in B Minor, Hob. XVI, 32 - II. Menuet",['minuet_and_trio']
haydn,"Keyboard Sonata No. 47 in B Minor, Hob. XVI, 32 - III. Finale - Presto",['sonata']
haydn,"Keyboard Sonata No. 47 in D Major, Hob. XVI, 33 - III. Tempo di menuet",['rondo']
haydn,"Keyboard Sonata No. 53 in E Minor, Hob. XVI, 34 - I. Presto",['sonata']
haydn,"Keyboard Sonata No. 53 in E Minor, Hob. XVI, 34 - II. Adagio - Vivace molto innocentemente",['ternary']
haydn,"Keyboard Sonata No. 53 in E Minor, Hob. XVI, 34 - III. Finale: Molto vivace",['rondo']
haydn,"Keyboard Sonata No. 48 in C Major, Hob. XVI, 35 - I. Allegro con brio",['sonata']
haydn,"Keyboard Sonata No. 48 in C Major, Hob. XVI, 35 - II. Adagio",['binary']
haydn,"Keyboard Sonata No. 48 in C Major, Hob. XVI, 35 - III. Finale - Allegro",['rondo']
haydn,"Keyboard Sonata No. 49 in C-Sharp Minor, Hob. XVI, 36 - I. Moderato",['sonata']
haydn,"Keyboard Sonata No. 49 in C-Sharp Minor, Hob. XVI, 36 - II. Scherzando - Allegro con brio",['rondo']
